

============================== EXP at 2025-03-13 11:33:06 ==============================


============================== EXP at 2025-03-13 11:33:06 ==============================
dev | avg_loss: 1.7000080366288461 | {}
train | epoch   0 | Iter:    144/ 10950 | global iter:     25/  1825 | loss: 0.1229 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.596 | step time: 8.735
train | epoch   2 | Iter:   4645/ 10890 | global iter:    775/  1815 | loss: 0.0007 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   2 | Iter:   4646/ 10890 | global iter:    775/  1815 | loss: 0.0010 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   4647/ 10890 | global iter:    775/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   4648/ 10890 | global iter:    775/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   4649/ 10890 | global iter:    775/  1815 | loss: 0.0027 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
dev | avg_loss: 1.9851312807628088 | {}
train | epoch   2 | Iter:   5995/ 10950 | global iter:   1000/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   2 | Iter:   5996/ 10950 | global iter:   1000/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5997/ 10950 | global iter:   1000/  1825 | loss: 0.0015 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5998/ 10950 | global iter:   1000/  1825 | loss: 0.0019 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5999/ 10950 | global iter:   1000/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4794/ 10890 | global iter:    800/  1815 | loss: 0.1106 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 9.037
train | epoch   2 | Iter:   4795/ 10890 | global iter:    800/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   2 | Iter:   4796/ 10890 | global iter:    800/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   4797/ 10890 | global iter:    800/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   4798/ 10890 | global iter:    800/  1815 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   4799/ 10890 | global iter:    800/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   6144/ 10950 | global iter:   1025/  1825 | loss: 0.0677 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 8.909
train | epoch   2 | Iter:   6145/ 10950 | global iter:   1025/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   2 | Iter:   6146/ 10950 | global iter:   1025/  1825 | loss: 0.0007 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   6147/ 10950 | global iter:   1025/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   6148/ 10950 | global iter:   1025/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   6149/ 10950 | global iter:   1025/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4944/ 10890 | global iter:    825/  1815 | loss: 0.1086 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 8.892
train | epoch   2 | Iter:   4945/ 10890 | global iter:    825/  1815 | loss: 0.0011 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   2 | Iter:   4946/ 10890 | global iter:    825/  1815 | loss: 0.0019 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4947/ 10890 | global iter:    825/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   4948/ 10890 | global iter:    825/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   4949/ 10890 | global iter:    825/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   6294/ 10950 | global iter:   1050/  1825 | loss: 0.0702 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 9.050
train | epoch   2 | Iter:   6295/ 10950 | global iter:   1050/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   2 | Iter:   6296/ 10950 | global iter:   1050/  1825 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   6297/ 10950 | global iter:   1050/  1825 | loss: 0.0014 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   6298/ 10950 | global iter:   1050/  1825 | loss: 0.0012 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   6299/ 10950 | global iter:   1050/  1825 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5094/ 10890 | global iter:    850/  1815 | loss: 0.0983 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.706 | step time: 9.021
train | epoch   2 | Iter:   5095/ 10890 | global iter:    850/  1815 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   2 | Iter:   5096/ 10890 | global iter:    850/  1815 | loss: 0.0009 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5097/ 10890 | global iter:    850/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5098/ 10890 | global iter:    850/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5099/ 10890 | global iter:    850/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   6444/ 10950 | global iter:   1075/  1825 | loss: 0.0707 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 8.916
train | epoch   2 | Iter:   6445/ 10950 | global iter:   1075/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   2 | Iter:   6446/ 10950 | global iter:   1075/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   6447/ 10950 | global iter:   1075/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   6448/ 10950 | global iter:   1075/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   6449/ 10950 | global iter:   1075/  1825 | loss: 0.0012 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5244/ 10890 | global iter:    875/  1815 | loss: 0.1024 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 8.891
train | epoch   2 | Iter:   5245/ 10890 | global iter:    875/  1815 | loss: 0.0010 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   2 | Iter:   5246/ 10890 | global iter:    875/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5247/ 10890 | global iter:    875/  1815 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5248/ 10890 | global iter:    875/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   2 | Iter:   5249/ 10890 | global iter:    875/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
dev | avg_loss: 1.883112693986585 | {}
train | epoch   3 | Iter:   6594/ 10950 | global iter:   1100/  1825 | loss: 0.0783 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 9.170
train | epoch   3 | Iter:   6595/ 10950 | global iter:   1100/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   3 | Iter:   6596/ 10950 | global iter:   1100/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   6597/ 10950 | global iter:   1100/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   6598/ 10950 | global iter:   1100/  1825 | loss: 0.0017 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   6599/ 10950 | global iter:   1100/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   5394/ 10890 | global iter:    900/  1815 | loss: 0.1034 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 9.024
train | epoch   2 | Iter:   5395/ 10890 | global iter:    900/  1815 | loss: 0.0009 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.657 | step time: 0.066
train | epoch   2 | Iter:   5396/ 10890 | global iter:    900/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   5397/ 10890 | global iter:    900/  1815 | loss: 0.0019 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   2 | Iter:   5398/ 10890 | global iter:    900/  1815 | loss: 0.0012 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5399/ 10890 | global iter:    900/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   6744/ 10950 | global iter:   1125/  1825 | loss: 0.0480 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 8.908
train | epoch   3 | Iter:   6745/ 10950 | global iter:   1125/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   3 | Iter:   6746/ 10950 | global iter:   1125/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   6747/ 10950 | global iter:   1125/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   6748/ 10950 | global iter:   1125/  1825 | loss: 0.0010 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   6749/ 10950 | global iter:   1125/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   5544/ 10890 | global iter:    925/  1815 | loss: 0.1016 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.705 | step time: 8.890
train | epoch   2 | Iter:   5545/ 10890 | global iter:    925/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   2 | Iter:   5546/ 10890 | global iter:    925/  1815 | loss: 0.0011 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   2 | Iter:   5547/ 10890 | global iter:    925/  1815 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5548/ 10890 | global iter:    925/  1815 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5549/ 10890 | global iter:    925/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   6894/ 10950 | global iter:   1150/  1825 | loss: 0.0468 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 9.034
train | epoch   3 | Iter:   6895/ 10950 | global iter:   1150/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   3 | Iter:   6896/ 10950 | global iter:   1150/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   6897/ 10950 | global iter:   1150/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   6898/ 10950 | global iter:   1150/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   6899/ 10950 | global iter:   1150/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5694/ 10890 | global iter:    950/  1815 | loss: 0.1184 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.708 | step time: 9.026
train | epoch   2 | Iter:   5695/ 10890 | global iter:    950/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   2 | Iter:   5696/ 10890 | global iter:    950/  1815 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5697/ 10890 | global iter:    950/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   5698/ 10890 | global iter:    950/  1815 | loss: 0.0011 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   2 | Iter:   5699/ 10890 | global iter:    950/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   7044/ 10950 | global iter:   1175/  1825 | loss: 0.0526 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 8.906
train | epoch   3 | Iter:   7045/ 10950 | global iter:   1175/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   3 | Iter:   7046/ 10950 | global iter:   1175/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7047/ 10950 | global iter:   1175/  1825 | loss: 0.0016 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7048/ 10950 | global iter:   1175/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   7049/ 10950 | global iter:   1175/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5844/ 10890 | global iter:    975/  1815 | loss: 0.1233 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.706 | step time: 8.892
train | epoch   2 | Iter:   5845/ 10890 | global iter:    975/  1815 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   2 | Iter:   5846/ 10890 | global iter:    975/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5847/ 10890 | global iter:    975/  1815 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   5848/ 10890 | global iter:    975/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5849/ 10890 | global iter:    975/  1815 | loss: 0.0023 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7194/ 10950 | global iter:   1200/  1825 | loss: 0.0487 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 9.049
train | epoch   3 | Iter:   7195/ 10950 | global iter:   1200/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   3 | Iter:   7196/ 10950 | global iter:   1200/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   3 | Iter:   7197/ 10950 | global iter:   1200/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   3 | Iter:   7198/ 10950 | global iter:   1200/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5994/ 10890 | global iter:   1000/  1815 | loss: 0.1123 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.708 | step time: 8.990
train | epoch   3 | Iter:   7199/ 10950 | global iter:   1200/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
dev | avg_loss: 1.7048006902952664 | {}
train | epoch   2 | Iter:   5995/ 10890 | global iter:   1000/  1815 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   2 | Iter:   5996/ 10890 | global iter:   1000/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   5997/ 10890 | global iter:   1000/  1815 | loss: 0.0014 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   5998/ 10890 | global iter:   1000/  1815 | loss: 0.0007 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5999/ 10890 | global iter:   1000/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   7344/ 10950 | global iter:   1225/  1825 | loss: 0.0477 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 8.903
train | epoch   3 | Iter:   7345/ 10950 | global iter:   1225/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   3 | Iter:   7346/ 10950 | global iter:   1225/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   3 | Iter:   7347/ 10950 | global iter:   1225/  1825 | loss: 0.0016 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7348/ 10950 | global iter:   1225/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7349/ 10950 | global iter:   1225/  1825 | loss: 0.0013 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   6144/ 10890 | global iter:   1025/  1815 | loss: 0.1152 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.706 | step time: 8.893
train | epoch   2 | Iter:   6145/ 10890 | global iter:   1025/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   2 | Iter:   6146/ 10890 | global iter:   1025/  1815 | loss: 0.0008 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   6147/ 10890 | global iter:   1025/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   6148/ 10890 | global iter:   1025/  1815 | loss: 0.0016 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   6149/ 10890 | global iter:   1025/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7494/ 10950 | global iter:   1250/  1825 | loss: 0.0592 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 9.047
train | epoch   3 | Iter:   7495/ 10950 | global iter:   1250/  1825 | loss: 0.0013 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   3 | Iter:   7496/ 10950 | global iter:   1250/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   3 | Iter:   7497/ 10950 | global iter:   1250/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7498/ 10950 | global iter:   1250/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7499/ 10950 | global iter:   1250/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   6294/ 10890 | global iter:   1050/  1815 | loss: 0.1107 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.708 | step time: 9.045
train | epoch   2 | Iter:   6295/ 10890 | global iter:   1050/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   2 | Iter:   6296/ 10890 | global iter:   1050/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   6297/ 10890 | global iter:   1050/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   6298/ 10890 | global iter:   1050/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   6299/ 10890 | global iter:   1050/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   7644/ 10950 | global iter:   1275/  1825 | loss: 0.0385 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 8.912
train | epoch   3 | Iter:   7645/ 10950 | global iter:   1275/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
